corpus_id,year,venue_abbr,group,label,period,stratum,weight,N_h,n_h,pi1,second_label,masked_label
59483,2025,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
44722,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
46501,2024,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
47886,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
103636,2022,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
40351,2022,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
11711,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
99271,2018,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
98576,2020,SSCI,SSCI (mixed conf.),neuroevolution,2016-2020,SSCI (mixed conf.)|neuroevolution|2016-2020,1.0,15,15,1.0,neuroevolution,neuroevolution
99923,2017,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
86478,2023,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
98587,2020,SSCI,SSCI (mixed conf.),hybrid,2016-2020,SSCI (mixed conf.)|hybrid|2016-2020,1.0,8,8,1.0,dl_native,hybrid
88668,2025,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
59421,2024,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
43056,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
59310,2024,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
49458,2025,ESWA,Mixed journals,neuroevolution,2021-2025,Mixed journals|neuroevolution|2021-2025,3.419355,106,31,0.29245283018867924,neuroevolution,neuroevolution
82358,2022,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
37992,2021,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
57624,2025,EVOAPP,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,hybrid,hybrid
22893,2020,CEC,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
95133,2014,SSCI,SSCI (mixed conf.),dl_native,<=2015,SSCI (mixed conf.)|dl_native|<=2015,1.0,6,6,1.0,dl_native,dl_native
68965,2023,GECCO,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,hybrid,hybrid
47729,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
44693,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
62498,2014,GECCO,Core EC conferences,neuroevolution,<=2015,Core EC conferences|neuroevolution|<=2015,1.0,6,6,1.0,neuroevolution,hybrid
46352,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
80037,2020,INS,Mixed journals,hybrid,2016-2020,Mixed journals|hybrid|2016-2020,2.0,38,19,0.5,dl_native,dl_native
46589,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
43651,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
57570,2000,EUROGP,Core EC conferences,neuroevolution,<=2015,Core EC conferences|neuroevolution|<=2015,1.0,6,6,1.0,other,other
45412,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
36857,2021,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,hybrid
38925,2022,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
69256,2023,GECCO,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,hybrid,hybrid
88519,2025,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
98406,2020,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
4757,2020,ASOC,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
59314,2024,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
28232,2011,ESWA,Mixed journals,dl_native,<=2015,Mixed journals|dl_native|<=2015,1.0,13,13,1.0,dl_native,dl_native
49221,2025,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,dl_native,other
8155,2023,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
5768,2019,ASOC,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
21441,2025,CEC,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,neuroevolution,hybrid
36260,2021,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
79556,2020,INS,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
18719,2019,CEC,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,neuroevolution
10487,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
49198,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
7180,2023,ASOC,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,dl_native,other
49993,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
59616,2024,EVOINT,Core EC journals,hybrid,2021-2025,Core EC journals|hybrid|2021-2025,3.185185,86,27,0.313953488372093,hybrid,hybrid
59372,2024,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
112688,2021,SOFTCOMP,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
67850,2025,GECCO,Core EC conferences,other,2021-2025,Core EC conferences|other|2021-2025,2.521739,58,23,0.39655172413793105,other,neuroevolution
9209,2022,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
98293,2021,SSCI,SSCI (mixed conf.),hybrid,2021-2025,SSCI (mixed conf.)|hybrid|2021-2025,1.0,9,9,1.0,dl_native,hybrid
71364,2019,ICSI,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
99431,2018,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
43233,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
9375,2021,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
62479,2014,GECCO,Core EC conferences,hybrid,<=2015,Core EC conferences|hybrid|<=2015,1.0,8,8,1.0,neuroevolution,neuroevolution
104956,2021,TEVC,Core EC journals,neuroevolution,2021-2025,Core EC journals|neuroevolution|2021-2025,2.333333,49,21,0.42857142857142855,neuroevolution,neuroevolution
37272,2020,ESWA,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
7505,2023,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
47319,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
5087,2019,ASOC,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
42436,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
49335,2025,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
39155,2022,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
43010,2023,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
43605,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
18962,2018,CEC,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
44809,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
81979,2022,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
59685,2023,EVOINT,Core EC journals,other,2021-2025,Core EC journals|other|2021-2025,2.105263,40,19,0.475,dl_native,dl_native
59332,2025,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
19048,2018,CEC,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
19028,2018,CEC,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,neuroevolution
46537,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
80342,2020,INS,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
21632,2024,CEC,Core EC conferences,neuroevolution,2021-2025,Core EC conferences|neuroevolution|2021-2025,3.4375,110,32,0.2909090909090909,neuroevolution,neuroevolution
71575,2018,ICSI,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
4843,2020,ASOC,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
68527,2024,GECCO,Core EC conferences,neuroevolution,2021-2025,Core EC conferences|neuroevolution|2021-2025,3.4375,110,32,0.2909090909090909,neuroevolution,neuroevolution
49692,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
115971,2025,SOFTCOMP,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
11749,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
98713,2020,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
46961,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
45130,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
5753,2019,ASOC,Mixed journals,neuroevolution,2016-2020,Mixed journals|neuroevolution|2016-2020,1.0,10,10,1.0,hybrid,hybrid
98307,2021,SSCI,SSCI (mixed conf.),neuroevolution,2021-2025,SSCI (mixed conf.)|neuroevolution|2021-2025,1.0,8,8,1.0,neuroevolution,neuroevolution
9844,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
11533,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
59195,2025,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,other
84217,2024,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
47507,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
100979,2025,SWEVC,Core EC journals,hybrid,2021-2025,Core EC journals|hybrid|2021-2025,3.185185,86,27,0.313953488372093,hybrid,hybrid
38106,2019,ESWA,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
97605,2023,SSCI,SSCI (mixed conf.),neuroevolution,2021-2025,SSCI (mixed conf.)|neuroevolution|2021-2025,1.0,8,8,1.0,neuroevolution,neuroevolution
84516,2024,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
48253,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
72522,2021,IJBIC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
21915,2023,CEC,Core EC conferences,neuroevolution,2021-2025,Core EC conferences|neuroevolution|2021-2025,3.4375,110,32,0.2909090909090909,neuroevolution,neuroevolution
45094,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
48513,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
48960,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
22447,2021,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,other,hybrid
71327,2019,ICSI,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
70983,2024,ICSI,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,hybrid,other
23316,2019,CIM,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
42524,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
10226,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
68871,2023,GECCO,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
103200,2025,TETCI,Mixed journals,neuroevolution,2021-2025,Mixed journals|neuroevolution|2021-2025,3.419355,106,31,0.29245283018867924,neuroevolution,hybrid
46730,2024,ESWA,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,neuroevolution,hybrid
7965,2022,ASOC,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,dl_native,other
45815,2024,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
12373,2024,ASOC,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,hybrid,hybrid
46636,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
59738,2023,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
40305,2022,ESWA,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,dl_native,dl_native
99317,2018,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
41450,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
8362,2022,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
91671,2023,NATCOMP,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
36023,2021,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
36777,2021,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,dl_native,dl_native
86750,2023,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
59791,2022,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
68204,2025,GECCO,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,hybrid,dl_native
71398,2019,ICSI,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
103443,2024,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
4132,2020,ASOC,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
34897,2015,ESWA,Mixed journals,other,<=2015,Mixed journals|other|<=2015,1.529412,26,17,0.6538461538461539,other,other
21772,2024,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
10595,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
69952,2021,GECCO,Core EC conferences,other,2021-2025,Core EC conferences|other|2021-2025,2.521739,58,23,0.39655172413793105,other,other
47582,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
85394,2023,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
19662,2016,CEC,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
7608,2023,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
48337,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
59500,2025,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
21552,2024,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,other
47822,2025,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
71137,2022,ICSI,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
59627,2023,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
37463,2021,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
21347,2025,CEC,Core EC conferences,neuroevolution,2021-2025,Core EC conferences|neuroevolution|2021-2025,3.4375,110,32,0.2909090909090909,neuroevolution,neuroevolution
66080,2019,GECCO,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,neuroevolution
46669,2024,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
11356,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
7480,2022,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
7269,2023,ASOC,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,hybrid,hybrid
88510,2025,INS,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,dl_native,hybrid
11438,2024,ASOC,Mixed journals,neuroevolution,2021-2025,Mixed journals|neuroevolution|2021-2025,3.419355,106,31,0.29245283018867924,dl_native,neuroevolution
80486,2019,INS,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
56865,2025,EUROGP,Core EC conferences,neuroevolution,2021-2025,Core EC conferences|neuroevolution|2021-2025,3.4375,110,32,0.2909090909090909,other,neuroevolution
11843,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
103444,2024,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
33347,2018,ESWA,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
97980,2022,SSCI,SSCI (mixed conf.),hybrid,2021-2025,SSCI (mixed conf.)|hybrid|2021-2025,1.0,9,9,1.0,hybrid,hybrid
44079,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
87622,2025,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
36659,2021,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
11760,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
22050,2022,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
43782,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
70893,2025,ICSI,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
36483,2021,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
21261,2022,CEC,Core EC conferences,other,2021-2025,Core EC conferences|other|2021-2025,2.521739,58,23,0.39655172413793105,other,other
44609,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
59705,2023,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
47695,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
9714,2021,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
10999,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
2791,2015,ASOC,Mixed journals,dl_native,<=2015,Mixed journals|dl_native|<=2015,1.0,13,13,1.0,dl_native,dl_native
71195,2022,ICSI,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
21366,2025,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,hybrid,hybrid
22641,2020,CEC,Core EC conferences,hybrid,2016-2020,Core EC conferences|hybrid|2016-2020,2.47619,52,21,0.40384615384615385,neuroevolution,hybrid
19036,2018,CEC,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,neuroevolution
21750,2024,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,other
4752,2020,ASOC,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
24297,2023,EMO,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
45269,2024,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
5378,2020,ASOC,Mixed journals,hybrid,2016-2020,Mixed journals|hybrid|2016-2020,2.0,38,19,0.5,dl_native,dl_native
